DATA_MC|KOD_WOJ|WOJEWODZTWO|PLEC|WIEK|LICZBA
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|K|30|17
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|K|27|14
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|K|56|1
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|K|24|11
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|K|34|5
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|K|26|15
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|K|22|14
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|K|59|1
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|K|50|1
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|K|41|4
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|K|35|8
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|K|31|12
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|K|20|20
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|K|14|2
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|K|42|2
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|K|32|13
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|M|42|2
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|M|50|1
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|M|34|3
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|M|44|2
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|M|51|1
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|M|40|3
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|M|18|381
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|M|27|9
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|M|30|8
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|M|14|19
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|M|48|2
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|M|21|13
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|M|36|2
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|M|25|10
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|M|17|17
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|M|32|9
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|M|39|3
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|M|47|4
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|M|24|12
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|M|46|4
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|M|38|2
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|M|41|3
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|M|33|8
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|M|35|3
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|M|19|84
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|M|29|6
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|M|15|25
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|M|20|35
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|M|31|9
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|M|45|2
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|M|26|4
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|M|23|9
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|M|43|4
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|M|16|34
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|M|28|8
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|M|60|1
2022-10|04|WOJ. KUJAWSKO-POMORSKIE|M|22|12
2022-10|06|WOJ. LUBELSKIE|K|26|11
2022-10|06|WOJ. LUBELSKIE|K|63|1
2022-10|06|WOJ. LUBELSKIE|K|16|9
2022-10|06|WOJ. LUBELSKIE|K|35|8
2022-10|06|WOJ. LUBELSKIE|K|18|541
2022-10|06|WOJ. LUBELSKIE|K|20|33
2022-10|06|WOJ. LUBELSKIE|K|43|6
2022-10|06|WOJ. LUBELSKIE|K|28|8
2022-10|06|WOJ. LUBELSKIE|K|24|10
2022-10|06|WOJ. LUBELSKIE|K|61|1
2022-10|06|WOJ. LUBELSKIE|K|31|13
2022-10|06|WOJ. LUBELSKIE|K|60|1
2022-10|06|WOJ. LUBELSKIE|K|59|1
2022-10|06|WOJ. LUBELSKIE|K|44|3
2022-10|06|WOJ. LUBELSKIE|K|17|4
2022-10|06|WOJ. LUBELSKIE|K|32|4
2022-10|06|WOJ. LUBELSKIE|K|62|1
2022-10|06|WOJ. LUBELSKIE|K|52|2
2022-10|06|WOJ. LUBELSKIE|K|40|3
2022-10|06|WOJ. LUBELSKIE|K|56|2
2022-10|06|WOJ. LUBELSKIE|K|15|3
2022-10|06|WOJ. LUBELSKIE|K|38|1
2022-10|06|WOJ. LUBELSKIE|K|48|1
2022-10|06|WOJ. LUBELSKIE|K|37|10
2022-10|06|WOJ. LUBELSKIE|K|36|7
2022-10|06|WOJ. LUBELSKIE|K|54|1
2022-10|06|WOJ. LUBELSKIE|K|49|2
2022-10|06|WOJ. LUBELSKIE|K|29|11
2022-10|06|WOJ. LUBELSKIE|K|21|21
2022-10|06|WOJ. LUBELSKIE|K|33|11
2022-10|06|WOJ. LUBELSKIE|K|14|4
2022-10|06|WOJ. LUBELSKIE|K|47|5
2022-10|06|WOJ. LUBELSKIE|K|42|5
2022-10|06|WOJ. LUBELSKIE|K|65|1
2022-10|06|WOJ. LUBELSKIE|K|27|7
2022-10|06|WOJ. LUBELSKIE|K|39|2
2022-10|06|WOJ. LUBELSKIE|K|41|2
2022-10|06|WOJ. LUBELSKIE|K|23|12
2022-10|06|WOJ. LUBELSKIE|K|45|4
2022-10|06|WOJ. LUBELSKIE|K|30|5
2022-10|06|WOJ. LUBELSKIE|K|53|1
2022-10|06|WOJ. LUBELSKIE|K|46|3
2022-10|06|WOJ. LUBELSKIE|K|34|4
2022-10|06|WOJ. LUBELSKIE|K|55|2
2022-10|06|WOJ. LUBELSKIE|K|51|3
2022-10|06|WOJ. LUBELSKIE|K|22|17
2022-10|06|WOJ. LUBELSKIE|K|19|91
2022-10|06|WOJ. LUBELSKIE|K|25|10
2022-10|06|WOJ. LUBELSKIE|M|53|1
2022-10|06|WOJ. LUBELSKIE|M|16|48
2022-10|06|WOJ. LUBELSKIE|M|20|28
2022-10|06|WOJ. LUBELSKIE|M|18|521
2022-10|06|WOJ. LUBELSKIE|M|42|6
2022-10|06|WOJ. LUBELSKIE|M|32|2
2022-10|06|WOJ. LUBELSKIE|M|30|6
2022-10|06|WOJ. LUBELSKIE|M|39|5
2022-10|06|WOJ. LUBELSKIE|M|22|10
2022-10|06|WOJ. LUBELSKIE|M|24|6
2022-10|06|WOJ. LUBELSKIE|M|21|13
2022-10|06|WOJ. LUBELSKIE|M|28|5
2022-10|06|WOJ. LUBELSKIE|M|33|7
2022-10|06|WOJ. LUBELSKIE|M|38|3
2022-10|06|WOJ. LUBELSKIE|M|50|1
2022-10|06|WOJ. LUBELSKIE|M|26|11
2022-10|06|WOJ. LUBELSKIE|M|34|2
2022-10|06|WOJ. LUBELSKIE|M|17|20
2022-10|06|WOJ. LUBELSKIE|M|49|1
2022-10|06|WOJ. LUBELSKIE|M|29|8
2022-10|06|WOJ. LUBELSKIE|M|27|10
2022-10|06|WOJ. LUBELSKIE|M|31|4
2022-10|06|WOJ. LUBELSKIE|M|23|8
2022-10|06|WOJ. LUBELSKIE|M|44|1
2022-10|06|WOJ. LUBELSKIE|M|40|7
2022-10|06|WOJ. LUBELSKIE|M|68|1
2022-10|06|WOJ. LUBELSKIE|M|19|85
2022-10|06|WOJ. LUBELSKIE|M|43|2
2022-10|06|WOJ. LUBELSKIE|M|35|2
2022-10|06|WOJ. LUBELSKIE|M|36|3
2022-10|06|WOJ. LUBELSKIE|M|37|3
2022-10|06|WOJ. LUBELSKIE|M|60|1
2022-10|06|WOJ. LUBELSKIE|M|54|1
2022-10|06|WOJ. LUBELSKIE|M|45|1
2022-10|06|WOJ. LUBELSKIE|M|14|35
2022-10|06|WOJ. LUBELSKIE|M|25|7
2022-10|06|WOJ. LUBELSKIE|M|15|13
2022-10|06|WOJ. LUBELSKIE|M|41|1
2022-10|08|WOJ. LUBUSKIE|K|56|1
2022-10|08|WOJ. LUBUSKIE|K|32|2
2022-10|08|WOJ. LUBUSKIE|K|45|3
2022-10|08|WOJ. LUBUSKIE|K|24|9
2022-10|08|WOJ. LUBUSKIE|K|50|2
2022-10|08|WOJ. LUBUSKIE|K|25|5
2022-10|08|WOJ. LUBUSKIE|K|38|3
2022-10|08|WOJ. LUBUSKIE|K|30|6
2022-10|08|WOJ. LUBUSKIE|K|51|1
2022-10|08|WOJ. LUBUSKIE|K|60|1
2022-10|08|WOJ. LUBUSKIE|K|16|2
2022-10|08|WOJ. LUBUSKIE|K|40|4
2022-10|08|WOJ. LUBUSKIE|K|14|1
2022-10|08|WOJ. LUBUSKIE|K|41|2
2022-10|08|WOJ. LUBUSKIE|K|21|9
2022-10|08|WOJ. LUBUSKIE|K|48|2
2022-10|08|WOJ. LUBUSKIE|K|22|6
2022-10|08|WOJ. LUBUSKIE|K|46|2
2022-10|08|WOJ. LUBUSKIE|K|44|2
2022-10|08|WOJ. LUBUSKIE|K|27|9
2022-10|08|WOJ. LUBUSKIE|K|29|2
2022-10|08|WOJ. LUBUSKIE|K|37|3
2022-10|08|WOJ. LUBUSKIE|K|36|6
2022-10|08|WOJ. LUBUSKIE|K|52|1
2022-10|08|WOJ. LUBUSKIE|K|18|185
2022-10|08|WOJ. LUBUSKIE|K|34|4
2022-10|08|WOJ. LUBUSKIE|K|35|7
2022-10|08|WOJ. LUBUSKIE|K|43|2
2022-10|08|WOJ. LUBUSKIE|K|59|1
2022-10|08|WOJ. LUBUSKIE|K|26|4
2022-10|08|WOJ. LUBUSKIE|K|23|13
2022-10|08|WOJ. LUBUSKIE|K|33|6
2022-10|08|WOJ. LUBUSKIE|K|28|4
2022-10|08|WOJ. LUBUSKIE|K|47|1
2022-10|08|WOJ. LUBUSKIE|K|39|1
2022-10|08|WOJ. LUBUSKIE|K|42|4
2022-10|08|WOJ. LUBUSKIE|K|19|48
2022-10|08|WOJ. LUBUSKIE|K|20|16
2022-10|08|WOJ. LUBUSKIE|M|35|4
2022-10|08|WOJ. LUBUSKIE|M|14|9
2022-10|08|WOJ. LUBUSKIE|M|52|1
2022-10|08|WOJ. LUBUSKIE|M|18|214
2022-10|08|WOJ. LUBUSKIE|M|34|3
2022-10|08|WOJ. LUBUSKIE|M|43|2
2022-10|08|WOJ. LUBUSKIE|M|23|3
2022-10|08|WOJ. LUBUSKIE|M|38|1
2022-10|08|WOJ. LUBUSKIE|M|42|3
2022-10|08|WOJ. LUBUSKIE|M|29|7
2022-10|08|WOJ. LUBUSKIE|M|39|4
2022-10|08|WOJ. LUBUSKIE|M|31|4
2022-10|08|WOJ. LUBUSKIE|M|17|11
2022-10|08|WOJ. LUBUSKIE|M|37|2
2022-10|08|WOJ. LUBUSKIE|M|26|8
2022-10|08|WOJ. LUBUSKIE|M|32|7
2022-10|08|WOJ. LUBUSKIE|M|22|5
2022-10|08|WOJ. LUBUSKIE|M|25|4
2022-10|08|WOJ. LUBUSKIE|M|27|6
2022-10|08|WOJ. LUBUSKIE|M|36|3
2022-10|08|WOJ. LUBUSKIE|M|19|57
2022-10|08|WOJ. LUBUSKIE|M|15|4
2022-10|08|WOJ. LUBUSKIE|M|56|1
2022-10|08|WOJ. LUBUSKIE|M|46|2
2022-10|08|WOJ. LUBUSKIE|M|28|3
2022-10|08|WOJ. LUBUSKIE|M|16|12
2022-10|08|WOJ. LUBUSKIE|M|21|6
2022-10|08|WOJ. LUBUSKIE|M|49|3
2022-10|08|WOJ. LUBUSKIE|M|40|1
2022-10|08|WOJ. LUBUSKIE|M|30|3
2022-10|08|WOJ. LUBUSKIE|M|24|7
2022-10|08|WOJ. LUBUSKIE|M|20|13
2022-10|10|WOJ. £ÓDZKIE|K|28|11
2022-10|10|WOJ. £ÓDZKIE|K|36|9
2022-10|10|WOJ. £ÓDZKIE|K|38|6
2022-10|10|WOJ. £ÓDZKIE|K|45|2
2022-10|10|WOJ. £ÓDZKIE|K|26|11
2022-10|10|WOJ. £ÓDZKIE|K|23|10
2022-10|10|WOJ. £ÓDZKIE|K|19|103
2022-10|10|WOJ. £ÓDZKIE|K|57|4
2022-10|10|WOJ. £ÓDZKIE|K|24|10
2022-10|10|WOJ. £ÓDZKIE|K|43|5
2022-10|10|WOJ. £ÓDZKIE|K|49|3
2022-10|10|WOJ. £ÓDZKIE|K|25|6
2022-10|10|WOJ. £ÓDZKIE|K|18|536
2022-10|10|WOJ. £ÓDZKIE|K|60|1
2022-10|10|WOJ. £ÓDZKIE|K|47|2
2022-10|10|WOJ. £ÓDZKIE|K|34|6
2022-10|10|WOJ. £ÓDZKIE|K|46|2
2022-10|10|WOJ. £ÓDZKIE|K|20|30
2022-10|10|WOJ. £ÓDZKIE|K|39|8
2022-10|10|WOJ. £ÓDZKIE|K|33|12
2022-10|10|WOJ. £ÓDZKIE|K|22|16
2022-10|10|WOJ. £ÓDZKIE|K|63|3
2022-10|10|WOJ. £ÓDZKIE|K|16|10
2022-10|10|WOJ. £ÓDZKIE|K|32|9
2022-10|10|WOJ. £ÓDZKIE|K|52|3
2022-10|10|WOJ. £ÓDZKIE|K|14|4
2022-10|10|WOJ. £ÓDZKIE|K|35|3
2022-10|10|WOJ. £ÓDZKIE|K|55|4
2022-10|10|WOJ. £ÓDZKIE|K|50|1
2022-10|10|WOJ. £ÓDZKIE|K|42|5
2022-10|10|WOJ. £ÓDZKIE|K|54|2
2022-10|10|WOJ. £ÓDZKIE|K|53|2
2022-10|10|WOJ. £ÓDZKIE|K|30|10
2022-10|10|WOJ. £ÓDZKIE|K|27|9
2022-10|10|WOJ. £ÓDZKIE|K|40|5
2022-10|10|WOJ. £ÓDZKIE|K|51|2
2022-10|10|WOJ. £ÓDZKIE|K|29|10
2022-10|10|WOJ. £ÓDZKIE|K|37|8
2022-10|10|WOJ. £ÓDZKIE|K|31|6
2022-10|10|WOJ. £ÓDZKIE|K|41|6
2022-10|10|WOJ. £ÓDZKIE|K|17|1
2022-10|10|WOJ. £ÓDZKIE|K|15|3
2022-10|10|WOJ. £ÓDZKIE|K|21|16
2022-10|10|WOJ. £ÓDZKIE|K|58|1
2022-10|10|WOJ. £ÓDZKIE|K|62|1
2022-10|10|WOJ. £ÓDZKIE|K|48|1
2022-10|10|WOJ. £ÓDZKIE|M|26|7
2022-10|10|WOJ. £ÓDZKIE|M|52|1
2022-10|10|WOJ. £ÓDZKIE|M|14|34
2022-10|10|WOJ. £ÓDZKIE|M|43|4
2022-10|10|WOJ. £ÓDZKIE|M|21|17
2022-10|10|WOJ. £ÓDZKIE|M|38|3
2022-10|10|WOJ. £ÓDZKIE|M|24|9
2022-10|10|WOJ. £ÓDZKIE|M|37|8
2022-10|10|WOJ. £ÓDZKIE|M|56|1
2022-10|10|WOJ. £ÓDZKIE|M|32|5
2022-10|10|WOJ. £ÓDZKIE|M|33|2
2022-10|10|WOJ. £ÓDZKIE|M|65|1
2022-10|10|WOJ. £ÓDZKIE|M|40|5
2022-10|10|WOJ. £ÓDZKIE|M|30|6
2022-10|10|WOJ. £ÓDZKIE|M|46|2
2022-10|10|WOJ. £ÓDZKIE|M|20|31
2022-10|10|WOJ. £ÓDZKIE|M|25|5
2022-10|10|WOJ. £ÓDZKIE|M|49|1
2022-10|10|WOJ. £ÓDZKIE|M|42|4
2022-10|10|WOJ. £ÓDZKIE|M|34|2
2022-10|10|WOJ. £ÓDZKIE|M|47|1
2022-10|10|WOJ. £ÓDZKIE|M|22|7
2022-10|10|WOJ. £ÓDZKIE|M|68|1
2022-10|10|WOJ. £ÓDZKIE|M|18|563
2022-10|10|WOJ. £ÓDZKIE|M|27|6
2022-10|10|WOJ. £ÓDZKIE|M|16|46
2022-10|10|WOJ. £ÓDZKIE|M|17|17
2022-10|10|WOJ. £ÓDZKIE|M|15|16
2022-10|10|WOJ. £ÓDZKIE|M|23|9
2022-10|10|WOJ. £ÓDZKIE|M|29|1
2022-10|10|WOJ. £ÓDZKIE|M|31|5
2022-10|10|WOJ. £ÓDZKIE|M|39|2
2022-10|10|WOJ. £ÓDZKIE|M|50|1
2022-10|10|WOJ. £ÓDZKIE|M|35|3
2022-10|10|WOJ. £ÓDZKIE|M|60|1
2022-10|10|WOJ. £ÓDZKIE|M|28|2
2022-10|10|WOJ. £ÓDZKIE|M|19|67
2022-10|10|WOJ. £ÓDZKIE|M|36|3
2022-10|10|WOJ. £ÓDZKIE|M|44|3
2022-10|12|WOJ. MA£OPOLSKIE|K|40|9
2022-10|12|WOJ. MA£OPOLSKIE|K|14|8
2022-10|12|WOJ. MA£OPOLSKIE|K|61|1
2022-10|12|WOJ. MA£OPOLSKIE|K|44|6
2022-10|12|WOJ. MA£OPOLSKIE|K|48|2
2022-10|12|WOJ. MA£OPOLSKIE|K|38|5
2022-10|12|WOJ. MA£OPOLSKIE|K|59|1
2022-10|12|WOJ. MA£OPOLSKIE|K|20|50
2022-10|12|WOJ. MA£OPOLSKIE|K|50|3
2022-10|12|WOJ. MA£OPOLSKIE|K|55|2
2022-10|12|WOJ. MA£OPOLSKIE|K|26|21
2022-10|12|WOJ. MA£OPOLSKIE|K|36|7
2022-10|12|WOJ. MA£OPOLSKIE|K|51|2
2022-10|12|WOJ. MA£OPOLSKIE|K|47|3
2022-10|12|WOJ. MA£OPOLSKIE|K|60|2
2022-10|12|WOJ. MA£OPOLSKIE|K|43|4
2022-10|12|WOJ. MA£OPOLSKIE|K|22|17
2022-10|12|WOJ. MA£OPOLSKIE|K|24|16
2022-10|12|WOJ. MA£OPOLSKIE|K|35|9
2022-10|12|WOJ. MA£OPOLSKIE|K|42|6
2022-10|12|WOJ. MA£OPOLSKIE|K|37|7
2022-10|12|WOJ. MA£OPOLSKIE|K|15|4
2022-10|12|WOJ. MA£OPOLSKIE|K|63|1
2022-10|12|WOJ. MA£OPOLSKIE|K|28|13
2022-10|12|WOJ. MA£OPOLSKIE|K|29|23
2022-10|12|WOJ. MA£OPOLSKIE|K|31|16
2022-10|12|WOJ. MA£OPOLSKIE|K|56|3
2022-10|12|WOJ. MA£OPOLSKIE|K|53|4
2022-10|12|WOJ. MA£OPOLSKIE|K|18|702
2022-10|12|WOJ. MA£OPOLSKIE|K|34|14
2022-10|12|WOJ. MA£OPOLSKIE|K|49|2
2022-10|12|WOJ. MA£OPOLSKIE|K|41|6
2022-10|12|WOJ. MA£OPOLSKIE|K|27|16
2022-10|12|WOJ. MA£OPOLSKIE|K|39|7
2022-10|12|WOJ. MA£OPOLSKIE|K|52|3
2022-10|12|WOJ. MA£OPOLSKIE|K|45|2
2022-10|12|WOJ. MA£OPOLSKIE|K|17|2
2022-10|12|WOJ. MA£OPOLSKIE|K|25|20
2022-10|12|WOJ. MA£OPOLSKIE|K|21|25
2022-10|12|WOJ. MA£OPOLSKIE|K|30|17
2022-10|12|WOJ. MA£OPOLSKIE|K|58|1
2022-10|12|WOJ. MA£OPOLSKIE|K|19|154
2022-10|12|WOJ. MA£OPOLSKIE|K|16|8
2022-10|12|WOJ. MA£OPOLSKIE|K|46|3
2022-10|12|WOJ. MA£OPOLSKIE|K|32|14
2022-10|12|WOJ. MA£OPOLSKIE|K|33|16
2022-10|12|WOJ. MA£OPOLSKIE|K|23|20
2022-10|12|WOJ. MA£OPOLSKIE|M|39|7
2022-10|12|WOJ. MA£OPOLSKIE|M|47|1
2022-10|12|WOJ. MA£OPOLSKIE|M|51|2
2022-10|12|WOJ. MA£OPOLSKIE|M|29|10
2022-10|12|WOJ. MA£OPOLSKIE|M|19|120
2022-10|12|WOJ. MA£OPOLSKIE|M|18|795
2022-10|12|WOJ. MA£OPOLSKIE|M|43|3
2022-10|12|WOJ. MA£OPOLSKIE|M|14|34
2022-10|12|WOJ. MA£OPOLSKIE|M|28|13
