DATA_MC|KOD_WOJ|WOJEWODZTWO|PLEC|WIEK|LICZBA
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|44|6
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|16|1
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|23|26
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|26|30
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|33|23
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|48|3
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|38|15
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|36|8
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|41|12
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|56|1
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|27|22
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|30|18
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|32|20
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|31|21
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|47|10
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|67|1
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|59|2
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|39|18
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|42|10
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|28|23
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|52|2
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|65|1
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|18|67
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|22|44
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|66|2
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|68|2
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|19|358
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|46|7
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|35|14
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|34|18
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|43|7
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|57|3
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|51|3
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|61|1
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|54|1
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|24|34
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|17|6
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|53|2
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|20|102
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|40|9
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|45|12
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|49|5
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|60|1
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|55|1
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|62|2
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|29|21
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|25|26
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|21|62
2022-02|02|WOJ. DOLNOŚLĄSKIE|K|37|11
2022-02|02|WOJ. DOLNOŚLĄSKIE|M|47|3
2022-02|02|WOJ. DOLNOŚLĄSKIE|M|35|5
2022-02|02|WOJ. DOLNOŚLĄSKIE|M|18|132
2022-02|02|WOJ. DOLNOŚLĄSKIE|M|27|28
2022-02|02|WOJ. DOLNOŚLĄSKIE|M|22|30
2022-02|02|WOJ. DOLNOŚLĄSKIE|M|21|58
2022-02|02|WOJ. DOLNOŚLĄSKIE|M|41|5
2022-02|02|WOJ. DOLNOŚLĄSKIE|M|38|16
2022-02|02|WOJ. DOLNOŚLĄSKIE|M|55|1
