DATA_MC|KOD_WOJ|WOJEWODZTWO|PLEC|WIEK|LICZBA
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|28|15
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|25|17
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|41|5
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|64|1
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|55|1
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|26|18
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|40|13
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|45|3
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|20|46
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|15|1
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|56|1
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|34|6
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|21|25
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|38|10
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|27|17
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|23|19
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|29|11
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|58|1
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|42|4
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|48|5
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|30|14
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|36|9
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|37|3
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|46|4
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|69|1
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|59|1
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|22|26
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|19|96
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|24|13
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|43|4
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|65|2
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|39|3
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|51|1
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|16|3
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|31|13
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|49|2
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|18|343
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|32|12
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|44|5
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|52|1
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|50|3
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|33|9
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|53|5
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|47|4
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|35|8
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|17|5
2023-08|02|WOJ. DOLNOŒL¥SKIE|K|54|1
2023-08|02|WOJ. DOLNOŒL¥SKIE|M|26|12
2023-08|02|WOJ. DOLNOŒL¥SKIE|M|63|1
2023-08|02|WOJ. DOLNOŒL¥SKIE|M|32|7
2023-08|02|WOJ. DOLNOŒL¥SKIE|M|21|31
2023-08|02|WOJ. DOLNOŒL¥SKIE|M|20|56
2023-08|02|WOJ. DOLNOŒL¥SKIE|M|22|21
2023-08|02|WOJ. DOLNOŒL¥SKIE|M|40|6
2023-08|02|WOJ. DOLNOŒL¥SKIE|M|44|3
2023-08|02|WOJ. DOLNOŒL¥SKIE|M|55|1
