DATA_MC|KOD_WOJ|WOJEWODZTWO|PLEC|WIEK|LICZBA
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|52|1
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|19|197
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|38|15
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|45|2
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|51|4
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|29|24
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|43|5
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|61|1
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|53|1
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|21|37
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|35|3
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|20|51
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|55|5
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|54|1
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|44|3
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|34|22
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|40|8
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|30|20
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|60|3
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|57|1
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|26|26
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|37|11
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|41|11
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|24|21
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|25|20
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|42|7
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|74|1
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|28|24
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|36|7
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|33|14
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|39|9
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|17|2
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|58|2
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|46|2
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|63|2
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|18|215
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|27|20
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|32|10
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|22|41
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|31|14
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|49|3
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|23|19
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|47|1
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|50|2
2023-04|02|WOJ. DOLNOŚLĄSKIE|K|48|1
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|19|281
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|16|3
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|18|310
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|22|26
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|47|2
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|52|2
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|32|11
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|38|7
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|35|9
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|15|10
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|23|12
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|29|16
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|42|9
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|48|3
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|33|14
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|30|14
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|49|4
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|51|1
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|34|8
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|17|13
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|40|9
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|43|1
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|44|2
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|50|1
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|31|8
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|45|3
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|26|13
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|39|3
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|37|11
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|24|14
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|65|2
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|60|1
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|36|11
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|20|63
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|21|44
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|27|21
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|41|6
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|25|15
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|46|3
2023-04|02|WOJ. DOLNOŚLĄSKIE|M|28|18
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|29|9
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|56|1
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|24|17
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|36|8
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|38|6
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|32|6
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|40|4
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|39|5
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|59|1
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|21|23
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|49|2
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|16|1
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|31|11
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|55|1
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|17|6
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|42|4
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|35|4
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|43|2
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|27|10
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|33|4
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|23|11
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|22|15
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|47|3
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|25|11
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|50|1
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|52|1
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|57|2
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|14|1
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|26|17
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|19|198
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|41|2
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|34|6
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|30|7
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|45|2
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|18|163
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|20|36
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|48|2
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|37|14
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|28|15
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|46|2
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|K|44|3
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|M|25|10
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|M|33|5
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|M|29|3
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|M|45|4
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|M|36|5
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|M|19|190
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|M|20|41
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|M|15|8
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|M|28|6
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|M|27|10
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|M|48|1
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|M|26|10
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|M|41|2
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|M|54|1
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|M|23|15
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|M|49|2
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|M|18|199
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|M|17|25
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|M|30|11
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|M|24|9
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|M|32|5
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|M|37|1
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|M|59|1
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|M|46|2
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|M|31|5
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|M|40|7
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|M|39|4
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|M|42|5
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|M|16|16
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|M|55|1
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|M|22|12
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|M|38|5
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|M|21|27
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|M|35|1
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|M|34|10
2023-04|04|WOJ. KUJAWSKO-POMORSKIE|M|43|3
2023-04|06|WOJ. LUBELSKIE|K|30|6
2023-04|06|WOJ. LUBELSKIE|K|59|1
2023-04|06|WOJ. LUBELSKIE|K|41|5
2023-04|06|WOJ. LUBELSKIE|K|46|2
2023-04|06|WOJ. LUBELSKIE|K|34|8
2023-04|06|WOJ. LUBELSKIE|K|28|7
2023-04|06|WOJ. LUBELSKIE|K|52|1
2023-04|06|WOJ. LUBELSKIE|K|19|116
2023-04|06|WOJ. LUBELSKIE|K|33|7
2023-04|06|WOJ. LUBELSKIE|K|26|10
2023-04|06|WOJ. LUBELSKIE|K|57|1
2023-04|06|WOJ. LUBELSKIE|K|38|5
2023-04|06|WOJ. LUBELSKIE|K|40|7
2023-04|06|WOJ. LUBELSKIE|K|60|1
2023-04|06|WOJ. LUBELSKIE|K|45|2
2023-04|06|WOJ. LUBELSKIE|K|35|5
2023-04|06|WOJ. LUBELSKIE|K|17|1
2023-04|06|WOJ. LUBELSKIE|K|44|2
2023-04|06|WOJ. LUBELSKIE|K|24|9
2023-04|06|WOJ. LUBELSKIE|K|25|16
2023-04|06|WOJ. LUBELSKIE|K|32|7
2023-04|06|WOJ. LUBELSKIE|K|54|1
2023-04|06|WOJ. LUBELSKIE|K|36|7
2023-04|06|WOJ. LUBELSKIE|K|22|17
2023-04|06|WOJ. LUBELSKIE|K|29|9
2023-04|06|WOJ. LUBELSKIE|K|23|10
2023-04|06|WOJ. LUBELSKIE|K|27|8
2023-04|06|WOJ. LUBELSKIE|K|31|10
2023-04|06|WOJ. LUBELSKIE|K|21|12
2023-04|06|WOJ. LUBELSKIE|K|49|1
2023-04|06|WOJ. LUBELSKIE|K|43|3
2023-04|06|WOJ. LUBELSKIE|K|42|3
2023-04|06|WOJ. LUBELSKIE|K|53|2
2023-04|06|WOJ. LUBELSKIE|K|18|291
2023-04|06|WOJ. LUBELSKIE|K|39|1
2023-04|06|WOJ. LUBELSKIE|K|37|5
2023-04|06|WOJ. LUBELSKIE|K|20|27
2023-04|06|WOJ. LUBELSKIE|K|55|1
2023-04|06|WOJ. LUBELSKIE|K|47|3
2023-04|06|WOJ. LUBELSKIE|M|45|2
2023-04|06|WOJ. LUBELSKIE|M|16|8
2023-04|06|WOJ. LUBELSKIE|M|41|3
2023-04|06|WOJ. LUBELSKIE|M|64|1
2023-04|06|WOJ. LUBELSKIE|M|38|2
2023-04|06|WOJ. LUBELSKIE|M|32|4
2023-04|06|WOJ. LUBELSKIE|M|63|1
2023-04|06|WOJ. LUBELSKIE|M|25|4
2023-04|06|WOJ. LUBELSKIE|M|36|2
2023-04|06|WOJ. LUBELSKIE|M|42|1
2023-04|06|WOJ. LUBELSKIE|M|30|1
2023-04|06|WOJ. LUBELSKIE|M|23|7
2023-04|06|WOJ. LUBELSKIE|M|31|5
2023-04|06|WOJ. LUBELSKIE|M|17|33
2023-04|06|WOJ. LUBELSKIE|M|26|4
2023-04|06|WOJ. LUBELSKIE|M|15|6
2023-04|06|WOJ. LUBELSKIE|M|14|2
2023-04|06|WOJ. LUBELSKIE|M|28|9
2023-04|06|WOJ. LUBELSKIE|M|43|1
2023-04|06|WOJ. LUBELSKIE|M|20|40
2023-04|06|WOJ. LUBELSKIE|M|40|2
2023-04|06|WOJ. LUBELSKIE|M|47|4
2023-04|06|WOJ. LUBELSKIE|M|29|6
2023-04|06|WOJ. LUBELSKIE|M|39|1
2023-04|06|WOJ. LUBELSKIE|M|19|101
2023-04|06|WOJ. LUBELSKIE|M|22|12
2023-04|06|WOJ. LUBELSKIE|M|37|4
2023-04|06|WOJ. LUBELSKIE|M|24|8
2023-04|06|WOJ. LUBELSKIE|M|33|4
2023-04|06|WOJ. LUBELSKIE|M|27|8
2023-04|06|WOJ. LUBELSKIE|M|52|1
2023-04|06|WOJ. LUBELSKIE|M|50|1
2023-04|06|WOJ. LUBELSKIE|M|18|346
2023-04|06|WOJ. LUBELSKIE|M|21|18
2023-04|06|WOJ. LUBELSKIE|M|35|2
2023-04|06|WOJ. LUBELSKIE|M|34|5
2023-04|06|WOJ. LUBELSKIE|M|44|3
2023-04|06|WOJ. LUBELSKIE|M|46|1
2023-04|08|WOJ. LUBUSKIE|K|39|1
2023-04|08|WOJ. LUBUSKIE|K|51|1
2023-04|08|WOJ. LUBUSKIE|K|32|3
2023-04|08|WOJ. LUBUSKIE|K|26|2
2023-04|08|WOJ. LUBUSKIE|K|43|1
2023-04|08|WOJ. LUBUSKIE|K|28|6
2023-04|08|WOJ. LUBUSKIE|K|47|3
2023-04|08|WOJ. LUBUSKIE|K|24|4
2023-04|08|WOJ. LUBUSKIE|K|25|3
2023-04|08|WOJ. LUBUSKIE|K|36|4
2023-04|08|WOJ. LUBUSKIE|K|18|63
2023-04|08|WOJ. LUBUSKIE|K|19|85
2023-04|08|WOJ. LUBUSKIE|K|34|1
2023-04|08|WOJ. LUBUSKIE|K|23|2
2023-04|08|WOJ. LUBUSKIE|K|21|14
2023-04|08|WOJ. LUBUSKIE|K|31|4
2023-04|08|WOJ. LUBUSKIE|K|29|7
2023-04|08|WOJ. LUBUSKIE|K|60|1
2023-04|08|WOJ. LUBUSKIE|K|38|3
2023-04|08|WOJ. LUBUSKIE|K|17|2
2023-04|08|WOJ. LUBUSKIE|K|33|1
2023-04|08|WOJ. LUBUSKIE|K|30|2
2023-04|08|WOJ. LUBUSKIE|K|27|4
2023-04|08|WOJ. LUBUSKIE|K|44|1
2023-04|08|WOJ. LUBUSKIE|K|22|9
2023-04|08|WOJ. LUBUSKIE|K|37|3
2023-04|08|WOJ. LUBUSKIE|K|35|2
2023-04|08|WOJ. LUBUSKIE|K|20|15
2023-04|08|WOJ. LUBUSKIE|M|45|2
2023-04|08|WOJ. LUBUSKIE|M|17|2
2023-04|08|WOJ. LUBUSKIE|M|19|77
2023-04|08|WOJ. LUBUSKIE|M|30|5
2023-04|08|WOJ. LUBUSKIE|M|23|5
2023-04|08|WOJ. LUBUSKIE|M|34|2
2023-04|08|WOJ. LUBUSKIE|M|26|1
2023-04|08|WOJ. LUBUSKIE|M|37|3
2023-04|08|WOJ. LUBUSKIE|M|18|86
2023-04|08|WOJ. LUBUSKIE|M|28|3
2023-04|08|WOJ. LUBUSKIE|M|20|21
2023-04|08|WOJ. LUBUSKIE|M|44|1
2023-04|08|WOJ. LUBUSKIE|M|27|1
2023-04|08|WOJ. LUBUSKIE|M|42|1
2023-04|08|WOJ. LUBUSKIE|M|21|9
2023-04|08|WOJ. LUBUSKIE|M|33|5
2023-04|08|WOJ. LUBUSKIE|M|35|4
2023-04|08|WOJ. LUBUSKIE|M|16|1
2023-04|08|WOJ. LUBUSKIE|M|24|3
2023-04|08|WOJ. LUBUSKIE|M|36|1
2023-04|08|WOJ. LUBUSKIE|M|22|5
2023-04|08|WOJ. LUBUSKIE|M|41|2
2023-04|08|WOJ. LUBUSKIE|M|32|3
